MOLECULE_NAME;SMILES;Permeability
15989544;CCOC1=CC(=C(C=C1)OCC)NC(=O)C(C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(S3)Br;1.1
16015431;CN(C1=CC=CC=C1)C(=O)CSC2=NC3=C(S2)C=C(C=C3)NC(=O)C4=CC=C(C=C4)F;740.63
833993;C1=CC=C(C(=C1)CNC2=CC=C(C=C2)O)OCC3=CC=CC=C3Cl;79.5
49853360;CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC=CC=C3C(F)(F)F;726.01
70701430;C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=C(C=C(C=C3)Br)O;537.28
73265267;CC(C)(C)OC(=O)N[C@@H](CC1=CC=C(C=C1)OS(=O)(=O)C2=CC=CC3=C2C=CN=C3)C(=O)N4CCCN(CC4)C(=O)OC(C)(C)C;818.43
46907696;C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC(=CC=C3)C(F)(F)F;565.83
16014174;C1=CC=C(C=C1)CNC(=O)C2=NC(=NC=C2Cl)S(=O)(=O)CC3=CC=C(C=C3)F;350.03
121595845;COC(=O)C1=CC(=NC=C1)C2=NC=CC(=C2)C(=O)NCCC3=CC=CC=C3;398.27
134791303;CC1=CC=CC=C1N(C)C2CN(C2)[S+](=O)(C3=CC=CC(=C3)C(F)(F)F)[O-];990.99
15988512;CCC1=CC(=CC=C1)NC(=O)CSC2=NC3=CC=CC=C3N=C2N4CCCCC4;322
16029644;CN1C2=C(CN(CC2)CC3=CC=C(C=C3)OC)C(=O)N4C1=C(C=N4)C(=O)N5CCN(CC5)C6=CC=CC=C6OC;445.47
134807663;CC1=NN2CCCN(C2=C1C3=CC=CC=C3C4=CC=CC=C4)CC5=CC=C(C=C5)O;1.8
16010135;CC1=C2C(=NC3=C(C=CC(=C3)C(=O)NCC4=CC=CC=C4Cl)SC2=C(C=C1)C)C;161.07
15990998;CC1=C(C=C(C=C1)NC(=O)N(CC2=CN(C3=CC=CC=C32)C)C4CCCCC4)C;20.72
46907693;C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC(=CC=C3)F;685.11
5281607;C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O;451.82
134808376;CN(C)CCNC(=O)C1=C2C=CNC2=CC(=N1)C3=CC=CC=C3;837.95
936270;COC1=CC=C(C=C1)C2=NN3C(=NN=C3SC2)C4=CC=NC=C4;243.85
46916311;CCN1C2=C(C=C1C(=O)NCCC3=CC=C(C=C3)OC)SC=C2;720.56
70789729;C1=CC=C(C=C1)CN2C3=C(C=C2C(=O)NCCC4=CC(=C(C=C4)OCC(F)(F)F)OCC(F)(F)F)SC=C3;24.5
8200753;COC1=CC=C(C=C1)CN2CCN(CC2)C(=O)C3=CC4=C(S3)CCC4;997.2
70789512;CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CO4;296.85
70789548;CCOC(=O)C1=CSC(=N1)NC(=O)C2=C(C=NC=C2)NS(=O)(=O)C3=CC=C(C=C3)C;114.38
31009794;CC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)S(=O)(=O)N3CCCCCC3;792.45
57519548;CCN(CCCO)CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F;2.5
73265231;C[C@H]1CC[C@@H](CN1C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)NC)C(=O)NC5CCCCC5;14.37
3244852;CC1=CC(=CC(=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC=C(C3=O)C(=O)NCC4=CC=CO4)C;9.3
5387246;CCCCC(C)/C=C(\C)/C=C(\C)/C(=O)NC1=CC(C2C(C1=O)O2)(/C=C/C=C/C=C/C(=O)NC3=C(CCC3=O)O)O;955.43
134808647;CC(C)C1=CC=C(C=C1)OCC2=NC3=C(N2CC4=CC=CC=C4)C(=O)N(CCN3)CCOC;12
16018226;COC1=C(C=C(C=C1)CCNC(=O)CN2C3=C(C=CC(=C3)F)N4C=CC=C4C2=O)OC;441.51
1265705;CC1=CC=C(C=C1)C2=NN=C(SC2)NC(=O)CSC3=NN=CN3C;147.36
3235553;C1CC2(CCN(CC2)C(=O)C3=NC=CN=C3)CN(C1)C(C4=CC=CC=C4)C5=CC=CC=C5;3
3540515;CC(=O)C1=C(N=C(S1)NC(=O)C2=CC=CO2)C3=CC=CC=C3;751.82
16977185;CC1=CC=C(C=C1)OCCN2C3=CC=CC=C3N=C2CCNC(=O)C4=CC=C(C=C4)Cl;753.8
50767626;CC1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)N(C(=O)C3(C)C)CC(=O)NCC4=CC=CO4;584.44
70701380;C1=CC=C(C=C1)N[S+](=O)(C2=CC=C(C=C2)NCC3=C(C=C(C=C3)Cl)O)[O-];523.7
71771094;CC1=C(C(=CC=C1)C)C(=O)NC2=CC(=C(C=C2)OC)[S+](=O)(N3CCCCCC3)[O-];738.5
46907691;C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC(=CC=C3)Br;787.69
46907707;C1CN(CCC1C(=O)NCC2=CC=CC=C2)C3=NC(=CS3)C4=CC=C(C=C4)Br;23.25
4651694;C1CC1NC(=O)C2=CC=C(O2)CSCC3=CC=CC=C3Cl;757.78
46907742;C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC=CC(=C3)C#N;449.89
46925991;CC1=C(C=C(C=C1)NS(=O)(=O)C2=C(C=C3C(=C2)CCC(=O)N3)N[C@H](C)CO)C;272.8
46907663;C1CN(CCC1C(=O)N)C2=NC=CC(=N2)C3=CC4=C(C=C3)OCCO4;288.51
936056;C1CN(CCN1C2=CC(=CC=C2)Cl)C(=S)C3=CC=C(C=C3)O;676.7
4207389;CC1=CC=C(C=C1)CSCC2=CC=C(O2)C(=O)NC3CC3;833.46
2212928;C1OC2=C(O1)C=C(C=C2)C3=NN4C(=NN=C4S3)C5=CC=CC=C5Cl;958.16
8088003;CCN(C1=CC=CC=C1)S(=O)(=O)C2=C(N=C3N(C2=O)C(=CS3)C)C;615.18
16033638;COC1=C(C=C(C=C1)C(=O)NC2=CC3=C(C=C2)SC4=CC=CC=C4C(=O)N3C5CCCC5)OC;15.68
46907672;C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC4=C(C=C3)OCO4;740.43
46916308;CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2C(C)C)C=CS3)OCC;896.9
46947872;CCOC(=O)C1CCN(CC1)C(=O)C2(CCC2)NC(=O)NC3=CC=CC=C3Cl;265.85
71660737;CC1=CC2=C(C=C1)OC(=N2)NC3=NC(C4=C(N3)CCCC4=O)C5=C(C=NN5)Cl;999.57
71771061;CC1=CC(=C(N1)C(=O)NC2=CC(=CC=C2)[S+](=O)(N3CCCCCC3)[O-])C;989.78
70789739;CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC3=C(N2CC4=CC=CC(=N4)C)N=CC=C3)OCC;743.83
46907720;CN(C)C1=CC=CC(=C1)C2=NC(=NC=C2)N3CCC(CC3)C(=O)N;332.82
46907701;CC1=CC(=CC=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N;474.55
3248000;C1CN(CCC12C(=O)N(CN2C3=CC=CC=C3)CC4=CC(=CC=C4)F)CCCC(=O)C5=CC=C(C=C5)F;21
16023905;CC1=CC=C(C=C1)N2C(=C(C=N2)C(=O)NCCC3=CNC4=C3C=C(C=C4)OC)C5CCN(CC5)C(=O)OC(C)(C)C;152.82
829389;CC1=CC(=CC=C1)N2C(=CC(=C2C)C=C(C#N)C#N)C;43
27666048;CN(CC1=CC=CC=C1)C(=O)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=C3;287.86
3189849;CC1CCCCC1N(CC2=CC(=C(C=C2)OC)OC)S(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)N(C)C;18.8
647754;CC1=CC(=NC(=N1)N2CCCC(C2)C(=O)NCCC3=CC=C(C=C3)F)C;62.23
4681590;COC1=CC=C(C=C1)C2NC3=CC=CC=C3C(=O)N2CC4=CC=CO4;798.61
9282884;CC1=NC2=C(C(=CS2)C3=CC=CC=C3)C(=N1)SC4=NN=NN4C;826.03
49852983;CC1=CC=C(C=C1)OCCN2C3=CC=CC=C3N=C2CCNC(=O)C4=CC=CC=C4Br;993.23
4127215;CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=NC=CS3;478.49
70701372;COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CC=CS3;571.62
71660752;CC1=C2C(=CC=C1)N=C(O2)NC3=NC(C4=C(N3)CCCC4=O)C5=C(C=NN5)Cl;624.32
60167924;CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NC(C)(C)C3=CC=C(C=C3)N4C=CN=N4)F;672.34
71771074;CC1=C(C(=CC=C1)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(N3CCCCCC3)[O-];826.71
70789506;COC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4;674.53
70789352;C1CC(=O)N(C1)C2=CC=C(C=C2)S(=O)(=O)NC3=C(C=CN=C3)C(=O)NC4=NC(=CS4)C5=CC=CC=C5;313.51
31101;CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O;875.92
16025626;CC1=CC2=C(C=C1)OCCN2S(=O)(=O)C3=C(C=CC(=C3)C4=C(C(=NO4)C)C)C;663.63
2102299;CC1=NC2=C(S1)C=C(C=C2)NC(=O)C3=C(C=CC(=C3)S(=O)(=O)N(C)C4=CC=CC=C4)Cl;69.98
134810595;C1CN(CC2=C1C(=O)N(N2CC3=CN=CC=C3)CCC4=CC=CC=C4)C(=O)C5=CC6=CC=CC=C6N5;381.43
46058622;CCNC(=O)C1=COC(=N1)COC2=CC3=C(CCN(C3C4=CC=C(C=C4)F)C(=O)CC(C)C)C=C2;937.97
16010137;CC1=C2C(=NC3=C(C=CC(=C3)C(=O)NCCC4=CC=CC=C4)SC2=C(C=C1)C)C;359.41
8099609;CC1=CC(=C(C=C1Cl)OC)NS(=O)(=O)C2=C(N=C3N(C2=O)C=CS3)C;787.15
46907736;C1CN(CCC1C(=O)NC2=CC=CC=C2)C3=NC(=CS3)C4=CC=C(C=C4)Br;48.64
46907676;CSC1=CC=C(C=C1)C2=CN=C(S2)N3CCC(CC3)C(=O)N;58.88
24819361;C=CC1=CC=C(C=C1)C(=O)N2CCCC(C2)CCC(=O)N3CCN(CC3)C4=CC=CC=N4;421.46
8781314;CCOC1=C(C=C(C=C1)CCNC(=O)C2=CC=CC=C2)OCC;580
46947849;CCOC(=O)C1CCN(CC1)C(=O)C2(CCCC2)NC(=O)NC3=CC=CC=C3Cl;228.57
16014186;C1=CC=C(C(=C1)CS(=O)(=O)C2=NC=C(C(=N2)C(=O)NC3=CC=CC=C3F)Cl)F;891
573746;C1=CSC(=C1)C(=O)C2=NON=C2C(=O)C3=CC=CS3;805.87
16034061;CCCC1=NC2=C(C=CC(=C2)C(=O)NC3CCCCC3)SC4=C1C=C(C=C4)C;17.13
73265275;CCOC(=O)[C@@H]1[C@@H](O1)C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C;89
322878;C1=CNC(=O)C(=C1)OC(=O)C2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-];16.2
2964580;CCOC1=CC=CC=C1N(CC(=O)N2CCOCC2)S(=O)(=O)C3=CC=C(C=C3)SC;549.94
16031764;CC1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)N(C(=O)C=C3)CC(=O)NCC4=CC=C(C=C4)Cl;798.7
46907704;CN(C)C1=CC=CC(=C1)C2=NC(=NC=C2F)N3CCC(CC3)C(=O)N;779.98
16032111;C1=CC=C(C=C1)OCC(=O)NCC(C2=CC=CS2)S(=O)(=O)C3=CC=C(C=C3)Cl;591.75
46907686;C1COC2=C(C=C(C=C2)C3=CN=C(S3)N4CCC(CC4)C(=O)NC5=CC=CC=C5)OC1;916.56
15987880;CCC1=CC(=CC=C1)NC(=O)C(CC2=CC=CC=C2)NS(=O)(=O)C3=CC=CS3;887.09
16014184;CCOC1=CC=C(C=C1)NC(=O)C2=NC(=NC=C2Cl)S(=O)(=O)CC3=CC=CC=C3F;882.27
16014495;CC1=CC(=CC=C1)CS(=O)(=O)C2=NC=C(C(=N2)C(=O)NC3=NC4=C(S3)C=C(C=C4)F)Cl;261
15990317;CCCC1=NC2=C(C=CC(=C2)C(=O)NC3CCCC3)SC4=C1C=C(C=C4)C;661.64
16033831;CC1=CC(=CC=C1)CN2C3=C(C4=C(S3)CN(CC4)C(=O)C)C(=O)N(C2=O)C5=CC=CC=C5Cl;337.5
3490047;CC(=O)NC(C(Cl)(Cl)Cl)SC(=S)N(C)C;63.49
17757145;COC1=CC(=C(C=C1)OC)C2=NN=C3N2N=C(CS3)C4=C(C=CC=C4OC)OC;616.95
50898250;CCOC(=O)C1CCN(CC1)C(=O)C(C)(C)NC(=O)NC2=CC=C(C=C2)C3=CC=CC=C3;486.35
1120551;CCOC1=CC=CC=C1N(CC(=O)NC2=C(C=CC(=C2)OC)OC)S(=O)(=O)C3=CC=CC=C3;968
50898226;CCOC(=O)C1CCN(CC1)C(=O)C(C)(C)NC(=O)NC2=C(C=C(C=C2)Cl)Cl;724.51
661788;CC(=O)NC1=CC=C(C=C1)OCC2=C(C=CC(=C2)C3NC4=CC=CC=C4C(=O)N3CC5=CC=CO5)OC;329.16
4917871;CCOC1=CC=C(C=C1)NC(=O)CC2C(=O)N(C(=O)N2CCC3=C(C=CS3)C)C4=CC=C(C=C4)F;926.65
46907716;COC1=CC=CC(=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N;637.67
134806170;CC1=NN2CCCN(C2=C1C3=CC=CC=C3C4=CC=CC=C4)CCC(C)C;532
3245229;CC(=O)N1CCC2=C1C=CC(=C2)S(=O)(=O)NCCC3=CCCCC3;443.97
16031229;C1CN(CCN1C2=CC=CC=C2)S(=O)(=O)C3=CN=C(N=C3)N;13.46
656667;CC1=C([C@H](C(=C(N1)C)C(=O)O[C@@H]2CCCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC.Cl;949.98
71692988;CC1=C2C(=CC=C1)NC(=N2)C[C@@H]3C[C@H]([C@@H](C=C3C)CN4C(=O)C(=C(C4=O)C)C)C(C)C;585.45
5736;CN(C)CCOC1=CC2=CC=CC=C2SC3=C1C=C(C=C3)Cl;995.83
2156520;COC1=CC=CC(=C1OC)C(=O)NCCSC2=C(NC3=CC=CC=C32)C4=CC=C(C=C4)F;37
92044400;CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)OCCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C6=O)C7CCC(=O)NC7=O)C8=CC=C(C=C8)Cl)C;4.9
135437057;CCC1=CC=CC=C1N2C(=N)C3=C(NN=C3N=C2SCC(=O)NC4=CC=C(C=C4)C)C;95.29
134805841;CC1=NN2CCCN(C2=C1C3=CC=CC=C3C4=CC=CC=C4)CC5=CC=CC=C5;380.89
5297522;CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(C3=CC4=C(C5CCN4CC5)N=C3S2)N;927.52
16025831;CC1=CC(=CC=C1)CN2C(=C(C(=N2)SC)S(=O)(=O)C3=CC=CC=C3)N;516.34
75410302;COC1=CC=C(C=C1)CN2C3=CC=CC=C3O[C@H]4C[C@@H](C2=O)N(C4)CC5=CC=CS5;900.27
15990405;C1COC2=C(O1)C=CC(=C2)NC(=O)CSC3=C(NC(=N3)C4=CC=C(C=C4)F)C5=CC=C(C=C5)F;11
15991223;CC1=CC=C(C=C1)CN2C3=CC=CC=C3C(C2=O)(CC(=O)C4=CC=C(C=C4)C)O;802.27
4827509;CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)N2CCCC2)NS(=O)(=O)C3=CC=C(C=C3)C;252.73
4457031;CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)N2CCCC2)NS(=O)(=O)C3=CC=CC=C3;396.03
775655;CN(C)CCC(=O)C1=CC(=C(C=C1)OC)F;410.21
16022698;CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NCC4=C(C(=CC=C4)OC)OC)C)C;618.81
44142144;CN1C(=NN=N1)SC2=NC=NC3=C2C(=CS3)C4=CC5=CC=CC=C5O4;935.57
20945088;CC1=C(C=C(C=C1)NS(=O)(=O)C2=C(NC(=C2C(=O)N3CCCC3)C)C)Cl;387.03
2747117;C1COC2=C(O1)C=CC(=C2)N3C(=O)NN=C3SC4=NC=C(S4)[N+](=O)[O-];137.18
95801;CC1=CC=C(C=C1)S(=O)(=O)NCC2=CC=CC=C2;537.37
2355490;C1=COC(=C1)CNC(=O)COC(=O)CCC(=O)C2=CC=CS2;120.53
893292;CCOC(=O)C1CCN(CC1)C(=O)NC2=CC3=C(C=C2)N(C(=N3)C)C;38.36
6633;CC1=CC=C(C=C1)S(=O)(=O)NC2CCCCC2;205.77
5281078;CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)OCCN3CCOCC3)O;613.15
22301;CN1CCC2=CC3=C(C=C2C1)OCO3;316.01
15989548;CCN(C1=CC(=C(C=C1)C)C)C(=O)C(C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(S3)Br;392
110196975;COCCNC(=O)[C@H]1C[C@@H](CN1CC2=CC3=C(C=C2)NC=C3)OC4=CC=CC=C4;960.91
45226889;CC1=C(C(=CC=C1)N2C3=C(C=N2)C(CCC3)NC(=O)C4=C(C=CC(=C4F)F)F)C;916.05
7151268;CC1=CSC2=NC(=CN12)C3=CC(=CC=C3)NC(=O)C4=CC=CC=C4Cl;650.76
11296495;CCNC(=O)N1CCCN(CC1)C2=C(C=C(C=C2)C(=O)NCCC3=C(C=C(C=C3)Cl)Cl)NC(=O)C4=CC(=CC=C4)Cl;202.45
